"Buyer","Project","SWBS","Cont Supp","Item","LinkedSPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount","Compare To Project","Most Recent Order Date"
"8028","483","202","      ","202-09-00008","310922400086-001","CABLE CLAMP STRAIN RELIEF, 1","4","4","01/18/2017","42","12/07/2016"," EA   ","0","0","4"," No     ","08/07/2015","08/25/2017","14.23","56.92","477","11/25/2015"
"8028","483","233","      ","233-01-LC001","230200-000000157","SHAFT COLLAR, THREADED,     ","10","10","11/29/2017","30","10/30/2017"," EA   ","0","0","10"," No     ","08/07/2015","08/25/2017","27.05","270.5","475","02/09/2015"
"8028","483","252","      ","252-02-00017","202000-000000052","CABLE, SHUT DOWN, TK1       ","1","1","03/16/2017","120","11/16/2016"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","1016.5","1016.5","477","09/10/2015"
"8028","483","252","      ","252-02-00018","202000-000000053","CABLE, SHUT DOWN, TK2       ","1","1","03/16/2017","60","01/15/2017"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","1016.5","1016.5","477","09/10/2015"
"8028","483","252","      ","252-02-00019","202000-000000054","CABLE, SHUT DOWN, SSDG#1 FO ","1","1","03/16/2017","120","11/16/2016"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","697.55","697.55","477","09/10/2015"
"8028","483","252","      ","252-02-00020","202000-000000055","CABLE, SHUT DOWN, SSDG#2 FO ","1","1","03/16/2017","120","11/16/2016"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","833.55","833.55","477","09/10/2015"
"8028","483","252","      ","252-02-00021","202000-000000056","CABLE, SHUT DOWN, GT FO #1  ","1","1","03/30/2017","120","11/30/2016"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","1090.89","1090.89","477","09/10/2015"
"8028","483","252","      ","252-02-00022","202000-000000057","CABLE, SHUT DOWN, GT FO #2  ","1","1","03/30/2017","120","11/30/2016"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","1090.88","1090.88","477","09/11/2015"
"8028","483","252","      ","252-02-00023","202000-000000058","CABLE, SHUT DOWN,PROP DIESEL","1","1","12/06/2017","120","08/08/2017"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","1207.55","1207.55","477","09/11/2015"
"8028","483","252","      ","252-02-00024","202000-000000059","CABLE, SHUT DOWN,PROP DIESEL","1","1","12/06/2017","120","08/08/2017"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","1377.55","1377.55","477","09/11/2015"
"8028","483","252","      ","252-02-00025","202000-000000060","CABLE, SHUT DOWN,PROP DIESEL","1","1","12/06/2017","120","08/08/2017"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","1288.6","1288.6","477","09/11/2015"
"8028","483","252","      ","252-02-00026","202000-000000061","CABLE, SHUT DOWN,PROP DIESEL","1","1","12/06/2017","120","08/08/2017"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","1526.6","1526.6","477","09/14/2015"
"8028","483","252","      ","252-02-00027","202000-000000062","CABLE, SHUT DOWN, SSDG #3 FO","1","1","03/16/2017","120","11/16/2016"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","969.55","969.55","477","09/14/2015"
"8028","483","252","      ","252-02-00028","202000-000000063","CABLE, SHUT DOWN, SSDG #4 FO","1","1","03/16/2017","120","11/16/2016"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","1037.55","1037.55","477","09/14/2015"
"8028","483","252","      ","252-02-00029","202000-000000064","CABLE,SHUT DOWN,SSDG SERV TK","1","1","03/16/2017","120","11/16/2016"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","1118.6","1118.6","477","09/15/2015"
"8028","483","252","      ","252-02-00030","202000-000000065","CABLE,SHUT DOWN,SSDG SERV TK","1","1","03/16/2017","120","11/16/2016"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","1118.6","1118.6","477","09/15/2015"
"8028","483","256","      ","256-01-SG001","272100-000000001","INDICATOR,MAIN PROP DIESEL E","2","2","02/26/2018","0","02/26/2018"," EA   ","0","0","2"," No     ","08/07/2015","08/25/2017","1620","3240","479","06/09/2017"
"8028","483","262","      ","262-01-M0031","270911250200-001","BIMETAL DIAL THERMOMETER    ","4","4","02/19/2018","56","12/25/2017"," EA   ","0","0","4"," No     ","02/26/2016","08/25/2017","105.92","423.68","469","11/09/2015"
"8028","483","304","      ","304-01-00009","302207020101-001","CABLE, ELECTRIC, 7XW-3      ","2444","2444","01/18/2017","40","12/09/2016"," LF   ","0","0","2444"," No     ","08/07/2015","08/25/2017","2.85","6965.4","475","12/14/2015"
"8028","483","304","      ","304-01-00025","304702080101-003","ELEC CABLE,LS2SJ-20, LOW SMO","550","550","01/18/2017","84","10/26/2016"," LF   ","0","0","550"," No     ","08/07/2015","08/25/2017","0.66","363","477","09/02/2015"
"8028","483","304","      ","304-01-00062","306602090102-004","CABLE,ELEC,LSDSGU-14,LOW SMO","1863","1863","01/18/2017","80","10/30/2016"," LF   ","0","0","1863"," No     ","08/07/2015","08/25/2017","1.89","3521.07","477","09/11/2015"
"8028","483","304","      ","304-01-00089","307601100102-001","ELEC CABLE, LSSSGU-50, LOW S","3419","3419","01/18/2017","80","10/30/2016"," LF   ","0","0","3419"," No     ","08/07/2015","08/25/2017","2.22","7590.18","477","11/20/2015"
"8028","483","304","      ","304-01-00117","308303080102-005","ELEC CABLE,LSTSGU-23,LOW SMO","4225","4225","01/18/2017","40","12/09/2016"," LF   ","0","0","4225"," No     ","08/07/2015","08/25/2017","2.98","12590.5","469","07/21/2017"
"8028","483","304","      ","304-01-00126","309101140110-001","CABLE, COAXIAL, M17/184-0000","3094","3094","01/18/2017","60","11/19/2016"," LF   ","0","0","3094"," No     ","08/07/2015","08/25/2017","0.78","2413.32","477","09/24/2015"
"8028","483","304","      ","304-01-00127","309301140113-001","CABLE, COAXIAL, M17/190-0000","596","596","01/18/2017","60","11/19/2016"," LF   ","0","0","596"," No     ","08/07/2015","08/25/2017","5.37","3200.52","477","12/03/2015"
"8028","483","304","      ","304-01-00148","303804020101-001","CABLE, ELECTRIC, FXOW-3     ","15392","15392","01/18/2017","40","12/09/2016"," LF   ","0","0","15392"," No     ","08/07/2015","08/25/2017","1.85","28475.2","477","01/04/2016"
"8028","483","304","      ","304-01-00151","306904090102-002","ELEC CABLE, LSFSGU-23,LOW SM","60","60","01/18/2017","80","10/30/2016"," LF   ","0","0","60"," No     ","08/07/2015","08/25/2017","3.59","215.4","471","01/06/2015"
"8028","483","304","      ","304-01-00151","306904090102-002","ELEC CABLE, LSFSGU-23,LOW SM","60","60","01/18/2017","80","10/30/2016"," LF   ","0","0","60"," No     ","08/07/2015","08/25/2017","3.59","215.4","471","01/06/2015"
"8028","483","304","      ","304-01-00196","309001141008-001","CABLE, COAXIAL, M17/183-0000","4894","4894","01/18/2017","90","10/20/2016"," LF   ","0","0","4894"," No     ","08/07/2015","08/25/2017","0.74","3621.56","477","11/06/2015"
"8028","483","304","      ","304-01-00211","302802020101-002","CABLE, ELEC, DXOW-4, WTRTT, ","16950","16950","01/18/2017","40","12/09/2016"," FT   ","0","0","16950"," No     ","08/07/2015","08/25/2017","1.24","21018","477","12/17/2015"
"8028","483","304","      ","304-01-00215","305904200101-002","CABLE, LS4SJ-20             ","41","41","01/18/2017","84","10/26/2016"," LF   ","0","0","41"," No     ","08/07/2015","08/25/2017","0.98","40.18","477","12/11/2015"
"8028","483","313","      ","313-01-00100","310700000028-001","BACKSHELL, 390BA002NF1710AA ","6","6","01/18/2017","120","09/20/2016"," EA   ","0","0","6"," No     ","08/07/2015","08/25/2017","473.06","2838.36","477","11/17/2015"
"8028","483","313","      ","313-01-00101","310700000028-002","BACKSHELL, 390BA002NF2116AA ","4","4","01/18/2017","120","09/20/2016"," EA   ","0","0","4"," No     ","08/07/2015","08/25/2017","588.92","2355.68","475","09/30/2016"
"8028","483","313","      ","313-01-00102","310700000028-003","BACKSHELL, 390BA002NF1504AA ","2","2","01/18/2017","120","09/20/2016"," EA   ","0","0","2"," No     ","08/07/2015","08/25/2017","500.38","1000.76","473","09/30/2016"
"8028","483","313","      ","313-01-00103","310700000028-004","BACKSHELL, 390BA002NF1712AA ","13","13","01/18/2017","120","09/20/2016"," EA   ","0","0","13"," No     ","08/07/2015","08/25/2017","403.32","5243.16","477","09/14/2015"
"8028","483","313","      ","313-01-00104","310700000028-005","BACKSHELL, 390BA002NF1606HA ","13","13","01/18/2017","120","09/20/2016"," EA   ","0","0","13"," No     ","08/07/2015","08/25/2017","253.61","3296.93","477","09/14/2015"
"8028","483","313","      ","313-01-00105","3107000000Z8-006","BACKSHELL, 390BA002NF108AA  ","1","0","03/16/2017","21","02/23/2017"," EA   ","0","1","1"," No     ","09/14/2016","08/25/2017","511.95","511.95","475","10/07/2016"
"8028","483","320","      ","320-01-00001","391215001613-001","RECEPTACLE, DUPLEX, W/GFCI  ","192","192","01/18/2017","60","11/19/2016"," EA   ","0","0","192"," No     ","08/07/2015","08/25/2017","14.401","2764.992","479","08/22/2017"
"8028","483","320","      ","320-01-00002","380215000030-001","RECEPTACLE, DUPLEX, 20A, 125","122","122","01/18/2017","60","11/19/2016"," EA   ","0","0","122"," No     ","08/07/2015","08/25/2017","2.843","346.846","479","08/22/2017"
"8028","483","320","      ","320-01-00004","361006030362-001","BOX, OUTLET, STK NO. 36003-0","1","1","01/18/2017","60","11/19/2016"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","5.79","5.79","467","07/31/2017"
"8028","483","320","      ","320-01-00005","380106000026-001","COVER, DUPLEX RECEPTACLE    ","206","206","01/18/2017","60","11/19/2016"," EA   ","0","0","206"," No     ","08/07/2015","08/25/2017","1.4","288.4","485","07/21/2017"
"8028","483","320","      ","320-01-00007","380106000026-002","COVER, DUPLEX RECEPTACLE    ","122","122","01/18/2017","60","11/19/2016"," EA   ","0","0","122"," No     ","08/07/2015","08/25/2017","1.355","165.31","479","08/22/2017"
"8028","483","320","      ","320-01-00008","380106000025-001","COVER, SIMPLEX PASS & SEYMOU","11","11","01/18/2017","60","11/19/2016"," EA   ","0","0","11"," No     ","08/07/2015","08/25/2017","3.105","34.155","479","08/22/2017"
"8028","483","320","      ","320-01-00009","380201041102-001","OUTLET, MULTIPURPOSE, 30A,  ","8","8","01/29/2018","40","12/20/2017"," EA   ","0","0","8"," No     ","08/07/2015","08/25/2017","291","2328","479","01/30/2017"
"8028","483","320","      ","320-01-00010","350101120106-001","SWITCH, TOGGLE, SYM 801.2   ","10","8","12/13/2017","30","11/13/2017"," EA   ","0","2","10"," No     ","08/07/2015","08/25/2017","155","1550","481","08/07/2017"
"8028","483","320","      ","320-01-00016","350101190107-001","SWITCH, WATERTIGHT, 3SR3AF-2","8","7","01/18/2017","30","12/19/2016"," EA   ","0","1","8"," No     ","08/07/2015","08/25/2017","191","1528","479","08/22/2017"
"8028","483","320","      ","320-01-00020","360702831100-001","FUSE PANEL, 6 CKT SYM #651  ","1","1","04/30/2018","60","03/01/2018"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","1925","1925","479","01/30/2017"
"8028","483","320","      ","320-01-00026","35019-004","SWITCH, ROTARY, TPST 10A, 12","4","4","01/18/2017","60","11/19/2016"," EA   ","0","0","4"," No     ","08/07/2015","08/25/2017","121","484","479","01/30/2017"
"8028","483","320","      ","320-01-00027","360101050110-001","TERM BOX, CONN, 600 VAC, 4TE","4","4","03/16/2017","100","12/06/2016"," EA   ","0","0","4"," No     ","08/07/2015","08/25/2017","47","188","479","01/30/2017"
"8028","483","320","      ","320-01-00028","310900030002-001","PLUG, SYM 717.1-PLUG, 4P-40A","1","1","03/30/2017","48","02/10/2017"," EA   ","0","0","1"," No     ","12/22/2015","08/25/2017","79.5","79.5","473","02/22/2016"
"8028","483","320","      ","320-01-00086","391200000014-001","GRND FAULT CURRENT INTERUPTO","2","2","01/18/2017","0","01/18/2017"," EA   ","0","0","2"," No     ","03/21/2016","08/25/2017","38.2","76.4","512","04/25/2003"
"8028","483","320","      ","320-01-00110","340300000026-001","POWER SUPPLY, LAMBDA LZSA-50","2","2","01/18/2017","180","07/22/2016"," EA   ","0","0","2"," No     ","08/07/2015","08/25/2017","1334.7","2669.4","479","08/22/2017"
"8028","483","320","      ","320-01-00111","350101050106-001","SWITCH, ROTARY SNAP 10A, 125","9","9","01/18/2017","60","11/19/2016"," EA   ","0","0","9"," No     ","08/07/2015","08/25/2017","136","1224","479","01/30/2017"
"8028","483","320","      ","320-01-00117","340300000027-001","POWER SUPPLY, LAMBDA LZS-100","1","1","01/18/2017","10","01/08/2017"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","1393","1393","479","04/11/2017"
"8028","483","320","      ","320-01-00118","350101060105-001","SWITCH, SYM 838.1           ","8","7","10/30/2017","100","07/22/2017"," EA   ","0","1","8"," No     ","08/07/2015","08/25/2017","0","0","481","08/04/2017"
"8028","483","320","      ","320-01-00125","350500000600-001","JP-5 EMERGENCY STOP BUTTON  ","1","1","04/30/2018","100","01/20/2018"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","242.42","242.42","477","11/17/2015"
"8028","483","320","      ","320-01-00126","302E04060400-001","CABLE ASSY, 28 VDC, SYM 2415","1","1","01/18/2017","100","10/10/2016"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","8950","8950","477","12/03/2015"
"8028","483","320","      ","320-01-00127","302Q00000000-001","CABLE ASSY, 400HZ, AIRCRAFT ","1","1","01/18/2017","100","10/10/2016"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","6282","6282","477","04/08/2016"
"8028","483","320","      ","320-01-00128","360201861171-001","HELO RELAY BOX, SYM 511.1 28","1","1","04/16/2018","90","01/16/2018"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","4790","4790","479","01/30/2017"
"8028","483","320","      ","320-01-00134","310807060050-001","LUG, TWO HOLE, 600V TO 35KV,","4","4","01/18/2017","48","12/01/2016"," EA   ","0","0","4"," No     ","08/07/2015","08/25/2017","39.63","158.52","479","08/22/2017"
"8028","483","320","      ","320-01-00135","310807060049-001","LUG, TWO HOLE, 600V TO 35KV,","4","4","01/18/2017","48","12/01/2016"," EA   ","0","0","4"," No     ","08/07/2015","08/25/2017","37.29","149.16","475","09/22/2014"
"8028","483","320","      ","320-01-00136","310807080000-001","LUG, 2 HOLE, COPPER, BLANK  ","4","4","04/30/2018","21","04/09/2018"," EA   ","0","0","4"," No     ","08/07/2015","08/25/2017","8.73","34.92","477","01/22/2016"
"8028","483","320","      ","320-01-00162","380103000025-001","COVER, BLANK, 1 GANG, SST, P","11","11","01/18/2017","123","09/17/2016"," EA   ","0","0","11"," No     ","08/07/2015","08/25/2017","0.79","8.69","477","10/07/2015"
"8028","483","320","      ","320-01-00168","320400020013-001","CF8 ROX BLOCK FRAME         ","1","1","07/29/2017","123","03/28/2017"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","61.2","61.2","481","06/28/2017"
"8028","483","320","      ","320-01-00169","320400020015-001","RM 40/1 ROX BLOCK           ","6","6","07/29/2017","123","03/28/2017"," EA   ","0","0","6"," No     ","08/07/2015","08/25/2017","10.27","61.62","481","06/28/2017"
"8028","483","320","      ","320-01-00170","360201030120-001","JUNCTION BOX 12 X 17 X 5 BRA","1","1","01/18/2017","84","10/26/2016"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","405","405","477","11/16/2015"
"8028","483","320","      ","320-01-00173","36001-006","NAVY CONNECTION BOX, SUBMERS","2","2","01/18/2017","80","10/30/2016"," EA   ","0","0","2"," No     ","08/07/2015","08/25/2017","89","178","479","08/22/2017"
"8028","483","320","      ","320-01-00175","36005-006","HOFFMAN CAT #A-606LP,6""X6""X4","1","1","12/13/2017","40","11/03/2017"," EA   ","0","0","1"," No     ","07/09/2015","08/25/2017","56.487","56.487","479","08/22/2017"
"8028","483","320","      ","320-01-00178","360101450108-001","NAVY CONNECTION BOX,SUBMERSI","1","1","02/26/2018","40","01/17/2018"," EA   ","0","0","1"," No     ","06/20/2017","08/25/2017","74","74","479","08/22/2017"
"8028","483","320","      ","320-01-00410","360203841170-001","SYM #2508.2 PANEL, POWER DIS","2","1","01/08/2018","100","09/30/2017"," EA   ","0","1","2"," No     ","08/07/2015","08/25/2017","2429","4858","479","08/22/2017"
"8028","483","320","      ","320-01-00412","390200290022-001","BREAKER NQB-A101 100A       ","1","1","01/18/2017","123","09/17/2016"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","1058","1058","479","02/23/2017"
"8028","483","320","      ","320-01-00414","390200290022-002","BREAKER, 100A, NQB-A101     ","1","1","01/18/2017","48","12/01/2016"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","1029","1029","479","02/23/2017"
"8028","483","320","      ","320-01-00416","361001001148-001","RCPT, DUPLEX, 125V/15A, BRAS","10","10","04/30/2018","48","03/13/2018"," EA   ","0","0","10"," No     ","08/14/2015","08/25/2017","9.27","92.7","650","01/18/2012"
"8028","483","320","      ","320-01-00420","360006031212-001","COVER, WEATHERPROOF, VERTICA","1","1","01/08/2018","56","11/13/2017"," EA   ","0","0","1"," No     ","06/09/2016","08/25/2017","6.685","6.685","473","09/08/2016"
"8028","483","320","      ","320-01-00900","390100031502-001","FUSE, 2 AMP, 500 VOLT, SIZE:","519","519","01/18/2017","90","10/20/2016"," EA   ","0","0","519"," No     ","08/07/2015","08/25/2017","17.8","9238.2","479","08/22/2017"
"8028","483","320","      ","320-01-00901","390100031503-001","FUSE, 3 AMP, 500 VOLT, SIZE:","40","40","01/18/2017","90","10/20/2016"," EA   ","0","0","40"," No     ","08/07/2015","08/25/2017","18.13","725.2","477","11/11/2015"
"8028","483","320","      ","320-01-00902","390100031506-001","FUSE, 5 AMP, 500 VOLT, SIZE:","294","294","01/18/2017","90","10/20/2016"," EA   ","0","0","294"," No     ","08/07/2015","08/25/2017","16.5","4851","477","01/13/2016"
"8028","483","320","      ","320-01-00903","390100031507-001","FUSE, 6 AMP, 500 VOLT, SIZE:","12","12","01/18/2017","90","10/20/2016"," EA   ","0","0","12"," No     ","08/07/2015","08/25/2017","12.6","151.2","477","10/07/2015"
"8028","483","320","      ","320-01-00904","390100031510-001","FUSE, 8 AMP, 500 VOLT, SIZE:","42","42","01/18/2017","90","10/20/2016"," EA   ","0","0","42"," No     ","08/07/2015","08/25/2017","189","7938","477","01/05/2016"
"8028","483","320","      ","320-01-00906","390100031512-001","FUSE, 15 AMP, 500 VOLT, SIZE","20","20","01/18/2017","90","10/20/2016"," EA   ","0","0","20"," No     ","08/07/2015","08/25/2017","15.18","303.6","477","11/12/2015"
"8028","483","320","      ","320-01-00907","390100031514-001","FUSE, 25 AMP, 500 VOLT, SIZE","3","3","01/18/2017","90","10/20/2016"," EA   ","0","0","3"," No     ","08/07/2015","08/25/2017","18.7","56.1","479","08/22/2017"
"8028","483","320","      ","320-01-00907","390100031514-001","FUSE, 25 AMP, 500 VOLT, SIZE","3","3","01/18/2017","90","10/20/2016"," EA   ","0","0","3"," No     ","08/07/2015","08/25/2017","18.7","56.1","479","08/22/2017"
"8028","483","320","      ","320-01-00911","390100261502-001","FUSE, 2 AMP, 500 VOLT, SIZE:","57","57","01/18/2017","90","10/20/2016"," EA   ","0","0","57"," No     ","08/07/2015","08/25/2017","23.7","1350.9","477","11/17/2015"
"8028","483","320","      ","320-01-00912","390100261503-001","FUSE, 3 AMP, 500 VOLT, SIZE:","45","45","01/18/2017","90","10/20/2016"," EA   ","0","0","45"," No     ","08/07/2015","08/25/2017","26.67","1200.15","477","11/23/2015"
"8028","483","320","      ","320-01-00913","390100261506-001","FUSE, 5 AMP, 500 VOLT, SIZE:","80","80","01/18/2017","90","10/20/2016"," EA   ","0","0","80"," No     ","08/07/2015","08/25/2017","28.4","2272","477","11/23/2015"
"8028","483","320","      ","320-01-00914","390100261511-001","FUSE, 10 AMP, 500 VOLT, SIZE","60","60","01/18/2017","90","10/20/2016"," EA   ","0","0","60"," No     ","08/07/2015","08/25/2017","29.9","1794","479","08/22/2017"
"8028","483","320","      ","320-01-00915","390100261512-001","FUSE, 15 AMP, 500 VOLT, SIZE","10","10","01/18/2017","90","10/20/2016"," EA   ","0","0","10"," No     ","08/07/2015","08/25/2017","25.83","258.3","477","12/15/2015"
"8028","483","320","      ","320-01-00922","390100261507-001","FUSE, 6 AMP, 500 VOLT       ","9","9","01/18/2017","48","12/01/2016"," EA   ","2","0","7"," No     ","08/07/2015","08/25/2017","29.3","205.1","477","01/08/2016"
"8028","483","320","      ","320-01-00923","390100261515-001","FUSE, 30 AMP, 500 VOLT      ","9","9","01/18/2017","48","12/01/2016"," EA   ","0","0","9"," No     ","08/07/2015","08/25/2017","29.3","263.7","477","01/08/2016"
"8028","483","320","      ","320-09-00001","360101270101-001","NAVY CONNECTION BOX,SUBMERSI","1","1","01/18/2017","84","10/26/2016"," EA   ","0","0","1"," No     ","08/07/2015","08/25/2017","661","661","479","01/30/2017"
"8028","483","320","      ","320-09-00022","330401340102-002","INDICATOR LIGHT, SYM 2815.4 ","6","6","04/30/2018","10","04/20/2018"," EA   ","0","0","6"," No     ","08/07/2015","08/25/2017","179","1074","479","01/30/2017"
"8028","483","320","      ","320-09-00025","300103050101-001","ASSEMBLY, PORTABLE SHORE POW","6","6","01/18/2017","123","09/17/2016"," EA   ","0","0","6"," No     ","08/07/2015","08/25/2017","2839","17034","479","10/23/2015"
"8028","483","320","      ","320-09-00026","320723000000-001","BREAKOUT BOOT, 3-WAY, HVY DU","6","6","04/14/2017","42","03/03/2017"," EA   ","0","0","6"," No     ","03/14/2016","08/25/2017","58.5","351","477","02/03/2017"
"8028","483","320","      ","320-09-00027","371601011100-001","RECEPTACLE, SHORE POWER, W/2","6","6","04/30/2018","42","03/19/2018"," EA   ","0","0","6"," No     ","03/14/2016","08/25/2017","3558","21348","477","02/03/2017"
"8028","483","321","      ","321-02-00001","320102020000-003","MULTI CABLE TRANSIT, 4 X 1  ","76","63","01/18/2017","56","11/23/2016"," EA   ","61","0","15"," No     ","08/07/2015","08/25/2017","19.5","292.5","481","06/28/2017"
"8028","483","321","      ","321-02-00004","320102020000-006","MCT 4X4 STEEL, ROX P/N      ","8","8","01/18/2017","56","11/23/2016"," EA   ","0","0","8"," No     ","08/07/2015","08/25/2017","113.63","909.04","481","06/28/2017"
"8028","483","321","      ","321-02-00005","320102020000-007","MCT, STEEL, 6 X 1           ","35","25","02/08/2017","40","12/30/2016"," EA   ","34","0","1"," No     ","08/07/2015","08/25/2017","33.2","33.2","            ",""
"8028","483","321","      ","321-02-00006","320102020000-008","MCT, STEEL, 6 X 2           ","15","12","03/02/2017","40","01/21/2017"," EA   ","0","3","15"," No     ","08/07/2015","08/25/2017","64.62","969.3","481","04/27/2017"
"8028","483","321","      ","321-02-00007","320102020000-009","MCT, STEEL, 6 X 3           ","20","16","02/22/2017","42","01/11/2017"," EA   ","0","4","20"," No     ","08/07/2015","08/25/2017","93.39","1867.8","481","06/28/2017"
"8028","483","321","      ","321-02-00008","320102020000-010","MCT, STEEL, 6X4             ","11","11","01/18/2017","35","12/14/2016"," EA   ","0","0","11"," No     ","08/07/2015","08/25/2017","122.28","1345.08","481","06/28/2017"
"8028","483","321","      ","321-02-00010","320102020000-012","MCT, STEEL, 8 X 2           ","22","16","01/18/2017","56","11/23/2016"," EA   ","19","0","3"," No     ","07/09/2015","08/25/2017","72.38","217.14","            ",""
"8028","483","321","      ","321-02-00011","320102020000-013","MCT, STEEL, 8X3             ","34","24","01/18/2017","35","12/14/2016"," EA   ","0","10","34"," No     ","08/07/2015","08/25/2017","97.1","3301.4","481","04/27/2017"
"8028","483","321","      ","321-02-00014","320106020000-002","MCT, ALUMINUM, 4X2          ","2","1","01/18/2017","42","12/07/2016"," EA   ","0","1","2"," No     ","08/07/2015","08/25/2017","151.11","302.22","481","06/28/2017"
"8028","483","321","      ","321-02-00017","320106020000-003","MCT 6 X 1 ALUM R0X P/N SRC-6","4","4","07/29/2017","123","03/28/2017"," EA   ","0","0","4"," No     ","08/07/2015","08/25/2017","232.72","930.88","479","03/25/2016"
"8028","483","321","      ","321-02-00018","320106020000-004","MCT, ALUMINUM, 6X2          ","3","3","01/18/2017","35","12/14/2016"," EA   ","0","0","3"," No     ","08/07/2015","08/25/2017","309.55","928.65","481","06/28/2017"
"8028","483","321","      ","321-02-00019","320106020000-005","MCT, ALUMINUM, 6X3          ","2","0","05/27/2017","35","04/22/2017"," EA   ","0","2","2"," No     ","08/07/2015","08/25/2017","374.28","748.56","481","01/30/2017"
"8028","483","321","      ","321-02-00021","320106020000-006","MCT 8X1 ALUMINUM, ROX P/N   ","11","5","01/18/2017","56","11/23/2016"," EA   ","10","0","1"," No     ","08/07/2015","08/25/2017","99.18","99.18","            ",""
"8028","483","321","      ","321-02-00022","320106020000-007","MCT 8 X 2 ALUM              ","8","6","01/18/2017","28","12/21/2016"," EA   ","0","2","8"," No     ","08/07/2015","08/25/2017","163.55","1308.4","481","06/28/2017"
"8028","483","321","      ","321-02-00025","320105020000-001","MCT, ROUND, R100            ","34","34","01/18/2017","35","12/14/2016"," EA   ","0","0","34"," No     ","08/07/2015","08/25/2017","39.88","1355.92","479","03/25/2016"
"8028","483","321","      ","321-02-00026","320105020000-002","MCT, ROUND R125             ","16","16","01/18/2017","42","12/07/2016"," EA   ","0","0","16"," No     ","08/07/2015","08/25/2017","64.66","1034.56","481","06/28/2017"
"8028","483","321","      ","321-02-00027","320105020000-003","MCT ROUND R127              ","44","44","01/18/2017","28","12/21/2016"," EA   ","0","0","44"," No     ","08/07/2015","08/25/2017","62.16","2735.04","481","06/28/2017"
"8028","483","321","      ","321-02-00028","320105020000-004","MCT, ROUND, R150 RMCP       ","13","13","01/18/2017","56","11/23/2016"," EA   ","0","0","13"," No     ","08/07/2015","08/25/2017","76.59","995.67","481","06/28/2017"
"8028","483","321","      ","321-02-00029","320105020000-005","MCT, ROUND FOR 8"" DIA PIPE (","14","10","01/18/2017","40","12/09/2016"," EA   ","0","4","14"," No     ","08/07/2015","08/25/2017","106.24","1487.36","481","06/28/2017"
"8028","483","321","      ","321-02-00041","320102020000-022","MCT, STEEL, 8X4, W/7"" DEPTH ","4","4","01/18/2017","35","12/14/2016"," EA   ","0","0","4"," No     ","08/07/2015","08/25/2017","551.45","2205.8","481","06/28/2017"
"8028","483","321","      ","321-02-00072","712407010000-001","PAD,TAPPED ALUMINUM 1/4 20  ","320","320","01/18/2017","56","11/23/2016"," EA   ","0","0","320"," No     ","08/07/2015","08/25/2017","2.15","688","479","03/28/2016"
"8028","483","321","      ","321-02-00073","712407010000-002","PAD,TAPPED ALUMINUM 1/4 20  ","300","300","01/18/2017","56","11/23/2016"," EA   ","0","0","300"," No     ","08/07/2015","08/25/2017","2.62","786","479","03/28/2016"
"8028","483","321","      ","321-02-00074","712407010000-003","PAD,TAPPED ALUMINUM 1/4 20  ","300","300","01/18/2017","56","11/23/2016"," EA   ","0","0","300"," No     ","08/07/2015","08/25/2017","3.42","1026","479","03/28/2016"
"8028","483","321","      ","321-02-00075","712407010000-004","PAD,TAPPED ALUMINUM 3/8 16  ","350","350","01/18/2017","56","11/23/2016"," EA   ","0","0","350"," No     ","08/07/2015","08/25/2017","2.29","801.5","479","03/28/2016"
"8028","483","321","      ","321-02-00076","712407010000-005","PAD,TAPPED ALUMINUM 3/8 16  ","300","300","01/18/2017","56","11/23/2016"," EA   ","0","0","300"," No     ","08/07/2015","08/25/2017","2.78","834","479","03/28/2016"
