"Buyer","Project","SWBS","Cont Supp","Item","Linked SPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount"
"8024","479","243","      ","243-01-00001-828","202000-000000028","ASSEMBLIES, OIL SPLASH RING ","16","16","04/25/2016","210","09/28/2015"," EA   ","15","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","243","      ","243-01-00001-829","202000-000000029","ASSEMBLIES, OIL SPLASH RING ","12","12","04/25/2016","210","09/28/2015"," EA   ","2","0","10"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","243","      ","243-01-00001-L11","            -L11","CERTIFICATES, REGULATORY BOD","1","1","04/25/2016","60","02/25/2016"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","243","      ","243-01-00001-L20","            -L20","SUPPORT, VENDOR             ","1","1","04/25/2016","60","02/25/2016"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","243","      ","243-01-00001-L50","            -L50","CERTIFICATES, CONSTRUCTION  ","1","1","04/25/2016","60","02/25/2016"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","243","      ","243-01-00001-L50","            -L50","CERTIFICATES, CONSTRUCTION  ","1","1","04/25/2016","60","02/25/2016"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","311","      ","311-01-00001-801","414900-000000004","PANEL, LOCAL OPERATOR (LOP) ","4","3","12/14/2015","123","08/13/2015"," EA   ","3","0","1"," No     ","05/28/2014","05/29/2017","0","0"
"8024","479","311","      ","311-01-00001-803","414900-000000006","CONNECTOR SET, SSDG/LOP CN  ","4","4","12/14/2015","123","08/13/2015"," EA   ","0","0","4"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","311","      ","311-01-00001-822","414900-000000017","FLANGE, SEA WATER INLET/OUTL","8","0","12/14/2015","42","11/02/2015"," EA   ","2","2","2"," No     ","05/28/2014","05/29/2017","0","0"
"8024","479","311","      ","311-01-00001-826","414900-000000021","SCREW, SMALL, M8 X 25 UNI 57","32","32","12/14/2015","21","11/23/2015"," EA   ","16","0","16"," No     ","05/28/2014","05/29/2017","0","0"
"8024","479","311","      ","311-01-00001-828","414900-000000023","SNUBBER FOR RESILIENT MOUNT ","48","24","12/14/2015","48","10/27/2015"," EA   ","24","0","24"," No     ","06/01/2014","05/29/2017","0","0"
"8024","479","311","      ","311-01-00001-831","414900-000000026","PREHEATER/PRELUBE, 00C52300A","1","1","12/14/2015","123","08/13/2015"," EA   ","0","0","1"," No     ","03/13/2015","05/29/2017","0","0"
"8024","479","311","      ","311-01-00001-836","414900-000000031","PART OF EXHAUST, 00F58700   ","1","1","12/14/2015","123","08/13/2015"," EA   ","0","0","1"," No     ","03/13/2015","05/29/2017","0","0"
"8024","479","311","      ","311-01-00001-837","414900-000000032","V1708C2ME SET, GEP02005652  ","1","1","12/14/2015","123","08/13/2015"," EA   ","0","0","1"," No     ","03/13/2015","05/29/2017","0","0"
"8024","479","311","      ","311-01-00001-838","414900-000000033","CONTROL SYSTEM, DECS-00     ","1","1","12/14/2015","123","08/13/2015"," EA   ","0","0","1"," No     ","03/13/2015","05/29/2017","0","0"
"8024","479","311","      ","311-01-00001-839","414900-000000034","LOOSE PARTS, GSP02005652    ","1","1","12/14/2015","123","08/13/2015"," EA   ","0","0","1"," No     ","03/13/2015","05/29/2017","0","0"
"8024","479","410","      ","410-01-00001-8WN","410100-000000143","SERVER, 8 CORE, 2X300GB     ","2","2","12/14/2015","48","10/27/2015"," EA   ","0","0","2"," No     ","02/09/2015","05/29/2017","0","0"
"8024","479","415","      ","415-01-00017-S00","            -S00","PRINTER, LASERJET, B & W, HP","6","6","11/14/2016","123","07/14/2016"," EA   ","0","0","6"," No     ","05/19/2017","05/29/2017","0","0"
"8024","479","420","      ","420-01-00001-801","410201-000000001","ALARM SWITCHBOARD, IC/SM-4  ","4","-1","01/24/2017","123","09/23/2016"," EA   ","0","3","2"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","423","      ","423-01-00002-S03","            -S00","PRINTER, HOLSTER            ","1","1","12/14/2015","120","08/16/2015"," EA   ","0","0","1"," No     ","04/17/2017","05/29/2017","0","0"
"8024","479","426","      ","426-01-00002-814","413900-000000075","POWER SUPPLY, UNINTERRUPTABL","1","0","12/16/2016","120","08/18/2016"," EA   ","0","1","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","426","      ","426-01-00002-818","413900-000000076","ENCLOSURE, NDS1             ","2","0","12/16/2016","180","06/19/2016"," EA   ","0","2","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","438","      ","438-01-00001-S15","            -S00","BEARING REPEATER, SPERRY P/N","4","4","11/14/2016","123","07/14/2016"," EA   ","0","0","4"," No     ","04/26/2017","05/29/2017","0","0"
"8024","479","441","      ","441-01-00013-S04","414200-000000006","MOUNTING KIT, EPIRB         ","2","2","12/14/2015","120","08/16/2015"," EA   ","0","0","2"," No     ","04/17/2017","05/29/2017","0","0"
"8024","479","441","      ","441-01-00016-812","410600-000000074","SPEAKER, REMOTE, VHF, EXTERN","1","1","02/08/2017","120","10/11/2016"," EA   ","0","0","1"," No     ","11/02/2016","05/29/2017","0","0"
"8024","479","441","      ","441-01-00016-S12","410600-000000074","SPEAKER, REMOTE, VHF, EXTERN","1","1","12/14/2015","120","08/16/2015"," EA   ","0","0","1"," No     ","04/17/2017","05/29/2017","0","0"
"8024","479","441","      ","441-01-00016-S21","            -S00","NAVY CONNECTION BOX, SUBMERS","1","1","12/14/2015","123","08/13/2015"," EA   ","0","0","1"," No     ","05/10/2017","05/29/2017","0","0"
"8024","479","441","      ","441-01-00035-801","413900-000000127","DISPLAY, MESSAGE ALERT, MAD ","1","0","01/24/2017","120","09/26/2016"," EA   ","0","1","1"," No     ","08/23/2016","05/29/2017","0","0"
"8024","479","474","      ","474-01-00003-810","412700-000000020","HORN, FIRING ALARM NO. 1 (ST","1","1","07/10/2017","35","06/05/2017"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","492","      ","492-01-00001-800","412800-000000002","TRACK SUBSYSTEM             ","1","1","06/19/2017","80","03/31/2017"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","493","      ","492-05-00122-804","382900-000000005","GSI PLATFORM HARDWARE INSTAL","1","1","06/19/2017","56","04/24/2017"," EA   ","0","1","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","493","      ","492-05-00122-805","382900-000000006","GSI PLATFORM HARDWARE INSTAL","1","1","06/19/2017","56","04/24/2017"," EA   ","0","1","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","555","      ","555-07-E0002-804","681014-000000005","UNLOADING VALVE REPAIR KIT  ","2","2","12/09/2016","105","08/26/2016"," EA   ","0","0","2"," No     ","02/01/2017","05/29/2017","0","0"
"8024","479","565","      ","565-01-00001-811","230900-000000013","MOTION SENSOR PACKAGE       ","1","1","02/15/2017","90","11/17/2016"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","565","      ","565-01-00001-813","230900-000000015","ELECTRONIC CONTROL UNIT     ","1","-1","02/15/2017","90","11/17/2016"," EA   ","0","2","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","565","      ","565-01-00001-819","230900-000000021","HPU, INTERCEPTOR,           ","2","1","02/15/2017","180","08/19/2016"," EA   ","0","1","2"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","565","      ","565-01-00001-871","230900-000000092","ECU, PORT, INTERCEPTOR SERVO","1","1","04/21/2017","180","10/23/2016"," EA   ","0","0","1"," No     ","05/25/2016","05/29/2017","0","0"
"8024","479","565","      ","565-01-00001-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","11/21/2016","60","09/22/2016"," LO   ","0","0","1"," No     ","02/18/2016","05/29/2017","0","0"
"8024","479","565","      ","565-01-00001-L31","            -L31","CERTIFICATE, CALIBRATABLE   ","1","1","04/28/2017","60","02/27/2017"," EA   ","0","0","1"," No     ","04/07/2016","05/29/2017","0","0"
"8024","479","565","      ","565-01-00001-L68","            -L68","CERTIFICATES, VENDOR WELDING","1","1","11/21/2016","123","07/21/2016"," LO   ","0","0","1"," No     ","02/18/2016","05/29/2017","0","0"
"8024","479","571","      ","571-01-00200-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","12/14/2015","60","10/15/2015"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","571","      ","571-01-00200-L09","            -L09","DRAWINGS, FINAL, CERTIFIED  ","1","1","12/14/2015","60","10/15/2015"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","571","      ","571-01-00200-L10","            -L10","LIST, SHIP LOOSE PARTS      ","1","1","12/14/2015","60","10/15/2015"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","571","      ","571-01-00200-L11","            -L11","CERTIFICATES, REGULATORY BOD","1","1","12/14/2015","60","10/15/2015"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","571","      ","571-01-00200-L15","            -L15","DATA, WEIGHT                ","1","1","12/14/2015","60","10/15/2015"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","571","      ","571-01-00200-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","12/14/2015","60","10/15/2015"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","571","      ","571-01-00200-L35","            -L35","LIST OF VENDOR DRAWINGS     ","1","1","12/14/2015","60","10/15/2015"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","571","      ","571-01-00200-L39","            -L39","PROCEDURE, SHIPBOARD TEST   ","1","1","12/14/2015","60","10/15/2015"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","571","      ","571-01-00200-L48","            -L48","TESTING, SHOCK, IAW APPENDIX","1","1","12/14/2015","60","10/15/2015"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","571","      ","571-01-00200-L50","            -L50","CERTIFICATES, CONSTRUCTION  ","1","1","12/14/2015","60","10/15/2015"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","571","      ","571-01-00200-L51","            -L51","DATA, FOR WEIGHT CRITICAL IT","1","1","12/14/2015","60","10/15/2015"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","571","      ","571-01-00200-L52","            -L52","TESTING, NOISE AND VIBRATION","1","1","12/14/2015","60","10/15/2015"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","571","      ","571-01-00200-L54","            -L54","TESTING EMI                 ","1","1","12/14/2015","60","10/15/2015"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","571","      ","571-01-00200-L63","            -L63","COMPUTER SOFTWARE/PROGRAM   ","1","1","12/14/2015","60","10/15/2015"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","571","      ","571-01-00200-L64","            -L64","COMPUTER SOFTWARE/PROGRAM   ","1","1","12/14/2015","60","10/15/2015"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","571","      ","571-01-00200-L67","            -L67","DATA, MAINTENANCE, STORAGE, ","1","1","12/14/2015","60","10/15/2015"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","571","      ","571-01-00200-L68","            -L68","CERTIFICATES, VENDOR WELDING","1","1","12/14/2015","123","08/13/2015"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","573","      ","573-01-00002-S00","            -S00","LRHS SHOCK RETROFIT, CF 2133","1","1","05/05/2017","123","01/02/2017"," EA   ","0","0","1"," No     ","05/10/2017","05/29/2017","0","0"
"8024","479","573","      ","573-09-00002-801","232500-000000003","CONTAINER MOBILIZATION UNIT ","1","1","05/29/2017","123","01/26/2017"," EA   ","0","0","1"," No     ","10/17/2014","05/29/2017","0","0"
"8024","479","573","      ","573-09-00002-801","232500-000000003","CONTAINER MOBILIZATION UNIT ","1","1","05/29/2017","123","01/26/2017"," EA   ","0","0","1"," No     ","10/17/2014","05/29/2017","0","0"
"8024","479","573","      ","573-09-00002-802","232500-000000004","CONTAINER MOBILIZATION UNIT ","1","1","05/29/2017","123","01/26/2017"," EA   ","0","0","1"," No     ","10/17/2014","05/29/2017","0","0"
"8024","479","573","      ","573-09-00002-803","232500-000000005","CONTAINER MOBILIZATION UNIT ","1","1","05/29/2017","123","01/26/2017"," EA   ","0","0","1"," No     ","10/17/2014","05/29/2017","0","0"
"8024","479","573","      ","573-09-00002-804","232500-000000006","CONTAINER MOBILIZATION UNIT ","1","1","05/29/2017","123","01/26/2017"," EA   ","0","0","1"," No     ","10/17/2014","05/29/2017","0","0"
"8024","479","573","      ","573-09-00002-805","232500-000000007","CONTROL TROLLEY             ","1","1","05/29/2017","123","01/26/2017"," EA   ","0","0","1"," No     ","10/17/2014","05/29/2017","0","0"
"8024","479","573","      ","573-09-00002-806","232500-000000008","EMERGENCY PANEL, LIDAN PART ","1","1","05/29/2017","123","01/26/2017"," EA   ","0","0","1"," No     ","10/17/2014","05/29/2017","0","0"
"8024","479","573","      ","573-09-00002-L11","            -L11","CERTIFICATES, REGULATORY BOD","1","1","05/29/2017","60","03/30/2017"," LO   ","0","0","1"," No     ","10/17/2014","05/29/2017","0","0"
"8024","479","581","      ","581-01-00002-L15","            -L15","DATA, WEIGHT                ","1","1","06/19/2017","60","04/20/2017"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","581","      ","581-01-00002-L51","            -L51","DATA, FOR WEIGHT CRITICAL IT","1","1","06/19/2017","60","04/20/2017"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","581","      ","581-01-00002-L52","            -L52","TESTING, NOISE AND VIBRATION","1","1","06/19/2017","60","04/20/2017"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","582","      ","582-01-00001-803","232600-000000003","STATION, PUSHBUTTON, JERED  ","2","2","06/19/2017","224","11/07/2016"," EA   ","1","0","1"," No     ","06/02/2014","05/29/2017","0","0"
"8024","479","582","      ","582-01-00001-804","232600-000000004","CONTROLLER, JERED #190485   ","2","1","06/19/2017","224","11/07/2016"," EA   ","0","1","2"," No     ","06/02/2014","05/29/2017","0","0"
"8024","479","582","      ","582-01-00001-805","232600-000000005","GASKET, CAPSTAN HEAD COVER  ","2","2","06/19/2017","180","12/21/2016"," EA   ","0","1","1"," No     ","06/02/2014","05/29/2017","0","0"
"8024","479","583","      ","583-01-00001-812","761900-000000016","LABEL PACKAGE, MMC 5.7M RIB ","1","1","05/05/2016","123","01/03/2016"," SE   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","583","      ","583-01-00001-L41","            -L41","LIST OF RECOMMENDED SPARE PA","1","1","02/29/2016","60","12/31/2015"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","583","      ","583-01-00002-804","232700-000000005","WIRE W/SPELTERSOCKET, 17    ","1","1","04/28/2017","240","08/31/2016"," EA   ","0","0","1"," No     ","01/20/2015","05/29/2017","0","0"
"8024","479","583","      ","583-03-00001-L47","            -L47","GOVERNMENT INSPECTION       ","1","1","04/06/2017","60","02/05/2017"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","583","      ","583-03-00001-S15","            -S00","BRACKET, TOW WINCH, SHOCK QU","1","1","02/04/2016","123","10/04/2015"," EA   ","0","0","1"," No     ","05/11/2017","05/29/2017","0","0"
"8024","479","656","      ","656-01-G0001-802","231600-000000004","LOCAL STATUS INDICATOR (GFE)","1","1","03/16/2017","130","11/06/2016"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","479","780","      ","780-01-00001-802","233000-000000002","CHAIN, ROLLER, PART OF THE T","2","2","05/08/2017","365","05/08/2016"," EA   ","0","0","2"," No     ","07/10/2014","05/29/2017","0","0"
"8024","479","780","      ","780-01-00001-825","233000-000000012","CAPSCREW, BUTTON HEAD       ","42","42","05/08/2017","365","05/08/2016"," EA   ","0","0","42"," No     ","07/10/2014","05/29/2017","0","0"
"8024","479","780","      ","780-01-00001-826","233000-000000013","HEX NUT, SELF LOCKING, 1/4-2","42","42","05/08/2017","365","05/08/2016"," EA   ","0","0","42"," No     ","07/10/2014","05/29/2017","0","0"
"8024","479","780","      ","780-01-00001-827","233000-000000014","WASHER, 1/4"" X .063 THK, FOR","42","42","05/08/2017","365","05/08/2016"," EA   ","0","0","42"," No     ","07/10/2014","05/29/2017","0","0"
"8024","479","780","      ","780-01-00001-L31","            -L31","CERTIFICATE, CALIBRATABLE   ","1","1","05/29/2017","60","03/30/2017"," EA   ","0","0","1"," No     ","04/07/2016","05/29/2017","0","0"
"8024","479","780","      ","780-01-00001-L52","            -L52","TESTING, NOISE AND VIBRATION","1","1","05/08/2017","60","03/09/2017"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8025","479","167","      ","167-06-00012","500802160600-008","PIPE SCH 40 2-1/2"" NPS      ","10","10","12/14/2015","84","09/21/2015"," FT   ","0","0","10"," No     ","06/12/2015","05/29/2017","0","0"
"8025","479","259","      ","259-05-00028","500816-000000002","PIPE 8"" IPS, SCH 10S, 321 SS","4","2.37","12/14/2015","30","11/14/2015"," LF   ","0","1.6","4"," No     ","06/12/2015","05/29/2017","0","0"
"8025","479","259","      ","259-07-00003","500816-000000003","PIPE, 18"" IPS, SCH 10S      ","45","1","03/16/2016","60","01/16/2016"," LF   ","0","4","5"," No     ","05/06/2015","05/29/2017","208","1040"
"8025","479","259","      ","259-07-00937","500816-000000007","PIPE, 36"" IPS, SS 321, SCH 5","66","3.98","12/14/2015","180","06/17/2015"," LF   ","0","62","66"," No     ","10/12/2016","05/29/2017","0","0"
"8025","479","259","      ","259-07-00938","541509-000000001","ELBOW, 36"" OD, 28 DEG, SS 32","2","0","02/29/2016","180","09/02/2015"," EA   ","0","2","2"," No     ","05/04/2016","05/29/2017","0","0"
"8025","479","262","      ","262-03-HA054","501900-000000108","FLEXIBLE HOSE ASSEMBLY, NAVY","1","0","05/09/2016","84","02/15/2016"," LF   ","0","1","1"," No     ","11/06/2014","05/29/2017","371.85","371.85"
"8025","479","262","      ","262-03-HA055","501900-000000109","FLEXIBLE HOSE ASSEMBLY, NAVY","1","0","05/09/2016","84","02/15/2016"," LF   ","0","1","1"," No     ","11/06/2014","05/29/2017","371.85","371.85"
"8025","479","262","      ","262-03-HA056","501900-000000110","FLEXIBLE HOSE ASSEMBLY, NAVY","1","0","05/09/2016","84","02/15/2016"," LF   ","0","1","1"," No     ","11/06/2014","05/29/2017","371.85","371.85"
"8025","479","262","      ","262-03-HA059","501900-000000113","FLEXIBLE HOSE ASSEMBLY, NAVY","1","0","05/09/2016","84","02/15/2016"," LF   ","0","1","1"," No     ","11/06/2014","05/29/2017","371.85","371.85"
"8025","479","321","      ","321-02-00230","500814001005-001","PIPE,STL,PL,1-1/4"",XX STRONG","30","30","12/14/2015","45","10/30/2015"," LF   ","0","0","30"," No     ","06/12/2015","05/29/2017","0","0"
"8025","479","505","      ","505-01-00004","241021040200-001","ANTI SEIZE, NICKEL, LOCKTITE","1","0","12/14/2015","10","12/04/2015"," CS   ","0","1","1"," No     ","06/12/2015","05/29/2017","0","0"
"8025","479","505","      ","505-01-00010","807234-000000001","VITON PER MIL-R-83248 TYPE I","100","100","12/14/2015","30","11/14/2015"," LF   ","0","0","100"," No     ","06/12/2015","05/29/2017","5.44","544"
"8025","479","505","      ","505-01-00015","631029560038-001","SILICONE COMPOUND, DOWN CORN","1","1","12/14/2015","21","11/23/2015"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","19.49","19.49"
"8025","479","505","      ","505-01-00016","501352000000-Z01","TUBE, SQ, AL 5083, 2-1/2    ","3","3","12/14/2015","49","10/26/2015"," LF   ","0","0","3"," No     ","03/07/2017","05/29/2017","0","0"
"8025","479","505","      ","505-01-00115","   13-3330200420","ANGLE, ALUMINUM, 3""X2""X0.25""","1","1","12/14/2015","7","12/07/2015"," EA   ","0","0","1"," No     ","03/30/2017","05/29/2017","0","0"
"8025","479","505","      ","505-01-00512","803824-000000002","LOCK WIRE, 304 SST, .064 DIA","16","16","12/14/2015","30","11/14/2015"," EA   ","8","0","8"," No     ","06/12/2015","05/29/2017","49.55","396.4"
"8025","479","505","      ","505-01-C0903","540808B10000-001","COUPLING, 1/4"" OD, 316 SST, ","257","217","12/14/2015","60","10/15/2015"," EA   ","95","0","162"," No     ","06/12/2015","05/29/2017","10.88","1762.56"
"8025","479","505","      ","505-01-FN014","584310280000-007","FUNNEL, 2"" IPS OUTLET, FLAT ","7","1","03/31/2016","30","03/01/2016"," EA   ","5","0","1"," No     ","06/12/2015","05/29/2017","342","342"
"8025","479","505","      ","505-01-FN019","584310230600-004","FUNNEL, RND TOP, 1"" IPS OUTL","21","8","03/31/2016","180","10/03/2015"," EA   ","10","0","6"," No     ","06/12/2015","05/29/2017","268.4","1610.4"
"8025","479","505","      ","505-01-HH505","720215000000-001","EYE ROD, WELDED, 5/8""DIA X 1","68","-7","12/14/2015","60","10/15/2015"," EA   ","52","8","1"," No     ","06/12/2015","05/29/2017","136","136"
"8025","479","505","      ","505-01-HH507","505114000000-001","TUBING, 5"" X 5"" X 1/4"", STEE","3","1","05/02/2016","49","03/14/2016"," EA   ","0","1","2"," No     ","02/05/2016","05/29/2017","206.16","412.32"
"8025","479","505","      ","505-01-HH517","800500-000000003","TAPE, FIBROUS GLASS         ","2","-12","12/14/2015","10","12/04/2015"," EA   ","1","13","1"," No     ","06/12/2015","05/29/2017","83.89","83.89"
"8025","479","505","      ","505-01-N9104","710130030000-001","BOLT, HVY HEX HEAD, 1"" X 5-1","112","64","12/14/2015","91","09/14/2015"," EA   ","64","0","16"," No     ","06/12/2015","05/29/2017","17.95","287.2"
"8025","479","505","      ","505-01-N9167","710112022511-023","BOLT, 3/4-10UNC X 6-1/2, MON","8","8","02/27/2016","14","02/13/2016"," EA   ","2","0","6"," No     ","06/27/2016","05/29/2017","89.45","536.7"
"8025","479","505","      ","505-01-N9168","710230934663-001","NUT, HEX JAM, 5/8""-11 UNC, S","12","12","12/14/2015","0","12/14/2015"," EA   ","0","0","12"," No     ","08/15/2016","05/29/2017","16.75","201"
"8025","479","505","      ","505-01-P0002","501508162600-001","TUBE,CPR NKL,90-10,1/4"" IPS ","223","182.5","12/14/2015","35","11/09/2015"," LF   ","160","0","63"," No     ","06/12/2015","05/29/2017","3.55","223.65"
"8025","479","505","      ","505-01-P0002","501508162600-001","TUBE,CPR NKL,90-10,1/4"" IPS ","223","182.5","12/14/2015","35","11/09/2015"," LF   ","160","0","63"," No     ","06/12/2015","05/29/2017","3.55","223.65"
"8025","479","505","      ","505-01-P0003","501108252605-Z04","TUBE,CPR NKL,90-10,3/8"" IPS ","860","526","12/14/2015","15","11/29/2015"," LF   ","760","0","100"," No     ","06/12/2015","05/29/2017","3.26","326"
"8025","479","505","      ","505-01-P0021","500818162405-003","PIPE, SSTL 304L, 3/4"" IPS,  ","152","110.5","12/14/2015","180","06/17/2015"," LF   ","120","0","32"," No     ","06/12/2015","05/29/2017","4.96","158.72"
"8025","479","505","      ","505-01-P0025","500818162405-007","PIPE,SSTL,2""IPS,SCH 10S     ","47","3","12/14/2015","45","10/30/2015"," LF   ","43","1","4"," No     ","06/12/2015","05/29/2017","9.73","38.92"
"8025","479","505","      ","505-01-P0026","500818162405-008","PIPE,SSTL,2-1/2""IPS,SCH 10S ","284","245.5","12/14/2015","30","11/14/2015"," LF   ","211","0","73"," No     ","06/12/2015","05/29/2017","12.58","918.34"
"8025","479","505","      ","505-01-P0027","500818162405-009","PIPE,SSTL,3""IPS,SCH 10S     ","449","349.5","12/14/2015","30","11/14/2015"," LF   ","315","0","134"," No     ","06/12/2015","05/29/2017","16.32","2186.88"
"8025","479","505","      ","505-01-P0031","500818162405-00C","PIPE,SSTL,6""IPS,SCH 10S     ","142","142","12/14/2015","30","11/14/2015"," LF   ","108","0","34"," No     ","06/12/2015","05/29/2017","40.68","1383.12"
"8025","479","505","      ","505-01-P0033","501104143905-Z01","TUBE,CPR,1/4"",NOM .375"" OD X","441","322.5","12/14/2015","15","11/29/2015"," LF   ","160","240","41"," No     ","06/12/2015","05/29/2017","0.57","23.37"
"8025","479","505","      ","505-01-P0080","500837160605-003","PIPE,STL,3/4"",PL,SCH 40 IPS ","20","0","12/14/2015","30","11/14/2015"," LF   ","0","20","20"," No     ","06/12/2015","05/29/2017","0.92","18.4"
"8025","479","505","      ","505-01-P0157","500837160705-002","PIPE,STL,1/2"",PL,SCH 80 IPS ","1","0","12/14/2015","30","11/14/2015"," LF   ","0","1","1"," No     ","06/26/2015","05/29/2017","0","0"
"8025","479","505","      ","505-01-P0161","500837160705-006","PIPE,STL,1 1/2"",PL,SCH 80 IP","1","0.5","03/08/2016","30","02/07/2016"," LF   ","0","0.5","1"," No     ","12/12/2016","05/29/2017","0","0"
"8025","479","505","      ","505-01-P0164","500837160705-009","PIPE,STL,3"",PL,SCH 80 IPS 3.","12","4","12/14/2015","15","11/29/2015"," LF   ","0","8","12"," No     ","06/12/2015","05/29/2017","0","0"
"8025","479","505","      ","505-01-P0171","500818162205-001","PIPE,STN STL,1/4""IPS,SCH 40S","12","5","12/14/2015","15","11/29/2015"," LF   ","0","7","12"," No     ","10/17/2016","05/29/2017","0","0"
"8025","479","505","      ","505-01-P0176","500818162205-005","PIPE,STN STL,1-1/4""IPS,SCH  ","25","18","12/14/2015","30","11/14/2015"," LF   ","20","0","5"," No     ","06/12/2015","05/29/2017","4.54","22.7"
"8025","479","505","      ","505-01-P0177","500818162205-006","PIPE,STN STL,1-1/2""IPS, SCH ","22","22","12/14/2015","30","11/14/2015"," LF   ","20","0","2"," No     ","02/08/2016","05/29/2017","5.28","10.56"
"8025","479","505","      ","505-01-P0179","500818162200-010","PIPE,STN STL,2-1/2""IPS, SCH ","280","237","12/14/2015","30","11/14/2015"," LF   ","264","0","16"," No     ","06/12/2015","05/29/2017","22.27","356.32"
"8025","479","505","      ","505-01-P0226","500914000607-005","PIPE, STEEL, 3/4"", 1.050"" O.","265","150","12/14/2015","15","11/29/2015"," LF   ","242","0","23"," No     ","06/12/2015","05/29/2017","2.56","58.88"
"8025","479","505","      ","505-01-P0227","500914000607-006","PIPE, STEEL, 1"", 1.315"" O.D.","24","8.5","12/14/2015","15","11/29/2015"," LF   ","20","0","4"," No     ","10/30/2015","05/29/2017","3.1","12.4"
"8025","479","505","      ","505-01-P1083","500817162305-001","PIPE,STAIN STL,1/4""IPS,SCH 8","620","552.5","12/14/2015","30","11/14/2015"," LF   ","520","0","100"," No     ","06/12/2015","05/29/2017","6.3","630"
"8025","479","505","      ","505-01-P9009","500802160600-004","PIPE, 1"" IPS,1.315 OD X 1.04","287","133.5","12/14/2015","15","11/29/2015"," LF   ","40","113.5","247"," No     ","06/12/2015","05/29/2017","3.31","817.57"
"8025","479","505","      ","505-01-P9010","500802160600-005","PIPE, 1-1/4"" IPS, 1.660 OD X","200","19.5","12/14/2015","15","11/29/2015"," LF   ","20","160.5","180"," No     ","06/12/2015","05/29/2017","4.42","795.6"
